DataSet,PubID,TrialID,TrtID,SubjectID,PlateID,WellID,SubTrtID,Site_sample,Cell_Type,Day_Sample,Day_Sample2,Time_Sample,VarName,VarValue,VarUnits,N,SE,SD,VarType
"Teixeira 2018",1,1,1,35,-,1w,C052_run1_Pilot35,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+17,32.08,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,36,-,1w,C052_run1_Pilot36,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+17,18.29,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,37,-,2w,C052_run1_Pilot37,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,15.81,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,38,-,1w,C052_run1_Pilot38,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,13.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,39,-,1w,C052_run1_Pilot39,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,7.02,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,40,-,2w,C052_run1_Pilot40,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,17.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,41,-,1w,C052_run1_Pilot41,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,12.15,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,42,-,1w,C052_run1_Pilot42,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,9.07,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,43,-,2w,C052_run1_Pilot43,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,16.95,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,44,-,1w,C052_run1_Pilot44,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,9.69,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,45,-,1w,C052_run1_Pilot45,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,10.18,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,46,-,2w,C052_run1_Pilot46,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,14.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,47,-,1w,C052_run1_Pilot47,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,9.47,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,48,-,1w,C052_run1_Pilot48,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,15.29,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,49,-,2w,C052_run1_Pilot49,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+17,26.38,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,50,-,1w,C052_run1_Pilot50,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+17,7.07,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,51,-,2w,C052_run1_Pilot52,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+17,12.52,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,52,-,1w,C052_run1_Pilot53,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+17,9.4,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,53,-,1w,C052_run1_Pilot56,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Stearic+17,14.57,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,54,-,2w,C052_run1_Pilot58,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Stearic+17,7.44,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,55,-,1w,C052_run1_Pilot59,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Stearic+17,14.82,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,56,-,2w,C052_run1_Pilot61,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+17,10.41,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,57,-,1w,C052_run1_Pilot62,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+17,35.06,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,58,-,2w,C052_run1_Pilot64,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+17,40.24,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,59,-,1w,C052_run1_Pilot65,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+17,12.32,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,61,-,1w,C052_run1_Pilot68,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,11.25,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,62,-,1w,C052_run1_Pilot69,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,14.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,63,-,2w,C052_run1_Pilot73,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+17,12.51,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,64,-,1w,C052_run1_Pilot74,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+17,9.15,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,65,-,1w,C052_run1_Pilot75,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+17,31.15,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,66,-,100mm,C052_run1_Pilot80,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+17,76.84,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,68,-,100mm,C052_run1_Pilot82,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+17,9.82,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,69,-,100mm,C052_run1_Pilot83,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+17,7.48,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,70,-,100mm,C052_run1_Pilot84,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+17,15.27,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,71,-,100mm,C052_run1_Pilot85,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+17,33.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,72,-,100mm,C052_run1_Pilot86,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+17,30.78,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,73,-,100mm,C052_run1_Pilot87,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+17,71.02,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,74,-,100mm,C052_run1_Pilot88,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+17,31.54,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,75,-,100mm,C052_run1_Pilot89,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+17,38.81,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,76,-,100mm,C052_run1_Pilot90,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,109.93,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,77,-,100mm,C052_run1_Pilot91,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+17,78.85,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,79,-,100mm,C052_run1_Pilot93,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+17,9.7,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,80,-,100mm,C052_run1_Pilot94,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+17,144.61,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,81,-,100mm,C052_run1_Pilot95,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+17,10.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,1,-,2w,C052_run1_Pilot1,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,57.45,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,2,-,1w,C052_run1_Pilot2,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,14.63,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,3,-,1w,C052_run1_Pilot3,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,25.37,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,4,-,2w,C052_run1_Pilot4,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,28.48,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,5,-,1w,C052_run1_Pilot5,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,17.77,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,6,-,1w,C052_run1_Pilot6,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,11.8,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,7,-,2w,C052_run1_Pilot7,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Stearic+18,51.73,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,8,-,1w,C052_run1_Pilot8,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Stearic+18,20.35,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,9,-,1w,C052_run1_Pilot9,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Stearic+18,11.28,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,10,-,2w,C052_run1_Pilot10,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Stearic+18,12.33,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,11,-,1w,C052_run1_Pilot11,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Stearic+18,12.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,12,-,1w,C052_run1_Pilot12,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Stearic+18,18.95,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,13,-,2w,C052_run1_Pilot13,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,16.34,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,14,-,1w,C052_run1_Pilot14,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,19.28,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,15,-,1w,C052_run1_Pilot15,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,56.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,16,-,2w,C052_run1_Pilot16,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,12.9,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,17,-,1w,C052_run1_Pilot17,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,33.94,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,18,-,1w,C052_run1_Pilot18,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,31.88,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,19,-,2w,C052_run1_Pilot19,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,19.64,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,20,-,1w,C052_run1_Pilot20,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,17.79,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,21,-,1w,C052_run1_Pilot21,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,10.59,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,22,-,2w,C052_run1_Pilot22,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,22.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,23,-,1w,C052_run1_Pilot23,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,28.91,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,24,-,1w,C052_run1_Pilot24,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,21.86,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,25,-,2w,C052_run1_Pilot25,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,7.54,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,27,-,1w,C052_run1_Pilot27,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,18.91,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,28,-,2w,C052_run1_Pilot28,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,15.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,29,-,1w,C052_run1_Pilot29,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,33.5,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,30,-,1w,C052_run1_Pilot30,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,43.67,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,31,-,2w,C052_run1_Pilot31,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+18,54.37,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,32,-,1w,C052_run1_Pilot32,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+18,17.62,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,33,-,1w,C052_run1_Pilot33,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+18,12.4,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,34,-,2w,C052_run1_Pilot34,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+18,20.33,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,35,-,1w,C052_run1_Pilot35,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+18,19.45,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,37,-,2w,C052_run1_Pilot37,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+18,26.4,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,38,-,1w,C052_run1_Pilot38,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+18,9.99,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,40,-,2w,C052_run1_Pilot40,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+18,18.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,41,-,1w,C052_run1_Pilot41,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+18,34.3,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,42,-,1w,C052_run1_Pilot42,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+18,10.52,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,43,-,2w,C052_run1_Pilot43,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,15.61,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,44,-,1w,C052_run1_Pilot44,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,18.91,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,45,-,1w,C052_run1_Pilot45,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,9.57,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,46,-,2w,C052_run1_Pilot46,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,26.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,47,-,1w,C052_run1_Pilot47,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,14.7,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,48,-,1w,C052_run1_Pilot48,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,9.95,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,49,-,2w,C052_run1_Pilot49,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+18,15.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,50,-,1w,C052_run1_Pilot50,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+18,53.99,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,51,-,2w,C052_run1_Pilot52,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+18,16.86,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,52,-,1w,C052_run1_Pilot53,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+18,7.78,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,53,-,1w,C052_run1_Pilot56,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Stearic+18,18.53,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,54,-,2w,C052_run1_Pilot58,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Stearic+18,42.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,56,-,2w,C052_run1_Pilot61,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+18,16.83,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,57,-,1w,C052_run1_Pilot62,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+18,18.17,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,58,-,2w,C052_run1_Pilot64,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+18,8.25,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,59,-,1w,C052_run1_Pilot65,"bovine mammary gland","luminal epithelial cells",20,1,,Stearic+18,18.27,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,60,-,2w,C052_run1_Pilot67,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,21.59,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,61,-,1w,C052_run1_Pilot68,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,22.74,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,62,-,1w,C052_run1_Pilot69,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,18.26,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,63,-,2w,C052_run1_Pilot73,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,19.9,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,64,-,1w,C052_run1_Pilot74,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,8.28,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,65,-,1w,C052_run1_Pilot75,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,10.39,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,66,-,100mm,C052_run1_Pilot80,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,14.41,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,67,-,100mm,C052_run1_Pilot81,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Stearic+18,13.4,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,68,-,100mm,C052_run1_Pilot82,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,38.6,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,69,-,100mm,C052_run1_Pilot83,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Stearic+18,21.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,70,-,100mm,C052_run1_Pilot84,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,9.64,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,71,-,100mm,C052_run1_Pilot85,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Stearic+18,33.41,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,72,-,100mm,C052_run1_Pilot86,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,6.22,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,73,-,100mm,C052_run1_Pilot87,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Stearic+18,38.19,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,74,-,100mm,C052_run1_Pilot88,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+18,30.42,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,75,-,100mm,C052_run1_Pilot89,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Stearic+18,43.06,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,76,-,100mm,C052_run1_Pilot90,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+18,137.25,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,77,-,100mm,C052_run1_Pilot91,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Stearic+18,60.62,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,78,-,100mm,C052_run1_Pilot92,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,22.76,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,79,-,100mm,C052_run1_Pilot93,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Stearic+18,9.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,80,-,100mm,C052_run1_Pilot94,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+18,235.24,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,81,-,100mm,C052_run1_Pilot95,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Stearic+18,31.22,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,1,-,2w,C052_run1_Pilot1,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,2,-,1w,C052_run1_Pilot2,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,3,-,1w,C052_run1_Pilot3,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,4,-,2w,C052_run1_Pilot4,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,5,-,1w,C052_run1_Pilot5,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,6,-,1w,C052_run1_Pilot6,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,7,-,2w,C052_run1_Pilot7,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,8,-,1w,C052_run1_Pilot8,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,9,-,1w,C052_run1_Pilot9,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,10,-,2w,C052_run1_Pilot10,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,11,-,1w,C052_run1_Pilot11,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,12,-,1w,C052_run1_Pilot12,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,13,-,2w,C052_run1_Pilot13,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,14,-,1w,C052_run1_Pilot14,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,15,-,1w,C052_run1_Pilot15,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,16,-,2w,C052_run1_Pilot16,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,17,-,1w,C052_run1_Pilot17,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,18,-,1w,C052_run1_Pilot18,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,19,-,2w,C052_run1_Pilot19,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Specimen_Details,"Dairy cattle",-,-,-,-,"Fatty Acids synthesis"
