DataSet,PubID,TrialID,TrtID,SubjectID,InfusionLocation,VarName,VarValue,VarUnits,DayofPeriodStart,DayofPeriodStop,TimeofDayStart,TimeofDayStop
NRC2019,332,-,1135,-,Abomasum,Inf_CP_g,6.5,g/d,-,-,-,-
NRC2019,332,-,1136,-,Abomasum,Inf_CP_g,12.5,g/d,-,-,-,-
NRC2019,332,-,1137,-,Abomasum,Inf_CP_g,25.5,g/d,-,-,-,-
NRC2019,332,-,1138,-,Abomasum,Inf_CP_g,31.5,g/d,-,-,-,-
NRC2019,333,-,1139,-,Abomasum,Inf_CP_g,0,g/d,-,-,-,-
NRC2019,333,-,1140,-,Abomasum,Inf_CP_g,10,g/d,-,-,-,-
NRC2019,333,-,1141,-,Abomasum,Inf_CP_g,20,g/d,-,-,-,-
NRC2019,333,-,1142,-,Abomasum,Inf_CP_g,30,g/d,-,-,-,-
NRC2019,333,-,1143,-,Abomasum,Inf_CP_g,40,g/d,-,-,-,-
NRC2019,333,-,1144,-,Abomasum,Inf_CP_g,0,g/d,-,-,-,-
NRC2019,333,-,1145,-,Abomasum,Inf_CP_g,15,g/d,-,-,-,-
NRC2019,333,-,1146,-,Abomasum,Inf_CP_g,30,g/d,-,-,-,-
NRC2019,333,-,1147,-,Abomasum,Inf_CP_g,45,g/d,-,-,-,-
NRC2019,333,-,1148,-,Abomasum,Inf_CP_g,60,g/d,-,-,-,-
NRC2019,334,-,1149,-,Abomasum,Inf_CP_g,0,g/d,-,-,-,-
NRC2019,334,-,1150,-,Abomasum,Inf_CP_g,50,g/d,-,-,-,-
NRC2019,334,-,1151,-,Abomasum,Inf_CP_g,16,g/d,-,-,-,-
NRC2019,334,-,1152,-,Abomasum,Inf_CP_g,66,g/d,-,-,-,-
NRC2019,335,-,1153,-,Jugular,Inf_CP_g,0,g/d,-,-,-,-
NRC2019,335,-,1154,-,Jugular,Inf_CP_g,33,g/d,-,-,-,-
NRC2019,335,-,1155,-,Jugular,Inf_CP_g,98,g/d,-,-,-,-
NRC2019,1000,-,4000,-,Abomasum,Inf_CP_g,594.5,g/d,-,-,-,-
NRC2019,1000,-,4001,-,Abomasum,Inf_CP_g,602.1,g/d,-,-,-,-
NRC2019,1000,-,4002,-,Abomasum,Inf_CP_g,609.7,g/d,-,-,-,-
NRC2019,1000,-,4003,-,Abomasum,Inf_CP_g,617.3,g/d,-,-,-,-
NRC2019,390,-,1408,-,Abomasum,Inf_CP_g,0,g/d,-,-,-,-
NRC2019,390,-,1409,-,Abomasum,Inf_CP_g,562.8,g/d,-,-,-,-
NRC2019,390,-,1410,-,Abomasum,Inf_CP_g,530.64,g/d,-,-,-,-
NRC2019,390,-,1411,-,Abomasum,Inf_CP_g,535.44,g/d,-,-,-,-
NRC2019,390,-,1412,-,Abomasum,Inf_CP_g,468.72,g/d,-,-,-,-
NRC2019,390,-,1413,-,Abomasum,Inf_CP_g,548.64,g/d,-,-,-,-
NRC2019,3000,-,12000,-,Jugular,Inf_CP_g,0,g/d,-,-,-,-
NRC2019,3000,-,12001,-,Jugular,Inf_CP_g,79,g/d,-,-,-,-
NRC2019,3000,-,12002,-,Jugular,Inf_CP_g,72,g/d,-,-,-,-
NRC2019,3000,-,12003,-,Jugular,Inf_CP_g,151,g/d,-,-,-,-
NRC2019,6,-,214,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,6,-,215,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,6,-,216,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,6,-,217,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,46,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,46.1,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,46.2,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,46.3,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,47,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,47.1,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,47.2,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,47.3,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,48,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,48.1,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,48.2,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,48.3,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,49,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,49.1,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,49.2,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,46,-,49.3,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,86,-,163,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,86,-,164,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,86,-,165,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,86,-,166,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,185,-,637,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,185,-,638,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,185,-,639,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,185,-,640,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,185,-,641,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,330,-,1125,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,330,-,1126,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,330,-,1127,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,330,-,1128,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,331,-,1129,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,331,-,1130,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,331,-,1131,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,331,-,1132,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,331,-,1133,-,Duodenum,Inf_St_g,0,g,-,-,-,-
NRC2019,332,-,1134,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,332,-,1135,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,332,-,1136,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,332,-,1137,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,332,-,1138,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1139,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1140,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1141,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1142,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1143,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1144,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1145,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1146,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1147,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,333,-,1148,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,334,-,1149,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,334,-,1150,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,334,-,1151,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,334,-,1152,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,335,-,1153,-,Jugular,Inf_St_g,0,g,-,-,-,-
NRC2019,335,-,1154,-,Jugular,Inf_St_g,0,g,-,-,-,-
NRC2019,335,-,1155,-,Jugular,Inf_St_g,0,g,-,-,-,-
NRC2019,1000,-,4000,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,1000,-,4001,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,1000,-,4002,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,1000,-,4003,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,390,-,1408,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,390,-,1409,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,390,-,1410,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,390,-,1411,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,390,-,1412,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,390,-,1413,-,Abomasum,Inf_St_g,0,g,-,-,-,-
NRC2019,3000,-,12000,-,Jugular,Inf_St_g,0,g,-,-,-,-
NRC2019,3000,-,12001,-,Jugular,Inf_St_g,0,g,-,-,-,-
NRC2019,3000,-,12002,-,Jugular,Inf_St_g,0,g,-,-,-,-
NRC2019,3000,-,12003,-,Jugular,Inf_St_g,0,g,-,-,-,-
NRC2019,6,-,214,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,6,-,215,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,6,-,216,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,6,-,217,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,46,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,46.1,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,46.2,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,46.3,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,47,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,47.1,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,47.2,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,47.3,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,48,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,48.1,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,48.2,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,48.3,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,49,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,49.1,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,49.2,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,46,-,49.3,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,86,-,163,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,86,-,164,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,86,-,165,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,86,-,166,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,185,-,637,-,Abomasum,Inf_Glc_g,250,g,-,-,-,-
NRC2019,185,-,638,-,Abomasum,Inf_Glc_g,250,g,-,-,-,-
NRC2019,185,-,639,-,Abomasum,Inf_Glc_g,250,g,-,-,-,-
NRC2019,185,-,640,-,Abomasum,Inf_Glc_g,250,g,-,-,-,-
NRC2019,185,-,641,-,Abomasum,Inf_Glc_g,250,g,-,-,-,-
NRC2019,330,-,1125,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,330,-,1126,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,330,-,1127,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,330,-,1128,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,331,-,1129,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,331,-,1130,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,331,-,1131,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,331,-,1132,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,331,-,1133,-,Duodenum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,332,-,1134,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,332,-,1135,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,332,-,1136,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,332,-,1137,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,332,-,1138,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1139,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1140,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1141,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1142,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1143,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1144,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1145,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1146,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1147,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,333,-,1148,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,334,-,1149,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,334,-,1150,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,334,-,1151,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,334,-,1152,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,335,-,1153,-,Jugular,Inf_Glc_g,0,g,-,-,-,-
NRC2019,335,-,1154,-,Jugular,Inf_Glc_g,0,g,-,-,-,-
NRC2019,335,-,1155,-,Jugular,Inf_Glc_g,0,g,-,-,-,-
NRC2019,1000,-,4000,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,1000,-,4001,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,1000,-,4002,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,1000,-,4003,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,390,-,1408,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,390,-,1409,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,390,-,1410,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,390,-,1411,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,390,-,1412,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,390,-,1413,-,Abomasum,Inf_Glc_g,0,g,-,-,-,-
NRC2019,3000,-,12000,-,Jugular,Inf_Glc_g,0,g,-,-,-,-
NRC2019,3000,-,12001,-,Jugular,Inf_Glc_g,0,g,-,-,-,-
NRC2019,3000,-,12002,-,Jugular,Inf_Glc_g,0,g,-,-,-,-
NRC2019,3000,-,12003,-,Jugular,Inf_Glc_g,0,g,-,-,-,-
NRC2019,6,-,214,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,6,-,215,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,6,-,216,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,6,-,217,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,46,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,46.1,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,46.2,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,46.3,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,47,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,47.1,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,47.2,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,47.3,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,48,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,48.1,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,48.2,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,48.3,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,49,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,49.1,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,49.2,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,46,-,49.3,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,86,-,163,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,86,-,164,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,86,-,165,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,86,-,166,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,185,-,637,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,185,-,638,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,185,-,639,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,185,-,640,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,185,-,641,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,330,-,1125,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,330,-,1126,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,330,-,1127,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,330,-,1128,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,331,-,1129,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,331,-,1130,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,331,-,1131,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,331,-,1132,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,331,-,1133,-,Duodenum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,332,-,1134,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,332,-,1135,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,332,-,1136,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,332,-,1137,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,332,-,1138,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1139,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1140,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1141,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1142,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1143,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1144,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1145,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1146,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1147,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,333,-,1148,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,334,-,1149,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,334,-,1150,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,334,-,1151,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,334,-,1152,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,335,-,1153,-,Jugular,Inf_VFA_g,0,g,-,-,-,-
NRC2019,335,-,1154,-,Jugular,Inf_VFA_g,0,g,-,-,-,-
NRC2019,335,-,1155,-,Jugular,Inf_VFA_g,0,g,-,-,-,-
NRC2019,1000,-,4000,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,1000,-,4001,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,1000,-,4002,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,1000,-,4003,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,390,-,1408,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,390,-,1409,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,390,-,1410,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,390,-,1411,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,390,-,1412,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,390,-,1413,-,Abomasum,Inf_VFA_g,0,g,-,-,-,-
NRC2019,3000,-,12000,-,Jugular,Inf_VFA_g,0,g,-,-,-,-
NRC2019,3000,-,12001,-,Jugular,Inf_VFA_g,0,g,-,-,-,-
NRC2019,3000,-,12002,-,Jugular,Inf_VFA_g,0,g,-,-,-,-
NRC2019,3000,-,12003,-,Jugular,Inf_VFA_g,0,g,-,-,-,-
NRC2019,6,-,214,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,6,-,215,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,6,-,216,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,6,-,217,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,46,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,46.1,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,46.2,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,46.3,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,47,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,47.1,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,47.2,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,47.3,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,48,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,48.1,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,48.2,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,48.3,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,49,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,49.1,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,49.2,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,46,-,49.3,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,86,-,163,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,86,-,164,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,86,-,165,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,86,-,166,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,185,-,637,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,185,-,638,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,185,-,639,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,185,-,640,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,185,-,641,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,330,-,1125,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,330,-,1126,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,330,-,1127,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,330,-,1128,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,331,-,1129,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,331,-,1130,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,331,-,1131,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,331,-,1132,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,331,-,1133,-,Duodenum,Inf_EE_g,0,g,-,-,-,-
NRC2019,332,-,1134,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,332,-,1135,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,332,-,1136,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,332,-,1137,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,332,-,1138,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1139,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1140,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1141,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1142,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1143,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1144,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1145,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1146,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1147,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,333,-,1148,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,334,-,1149,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,334,-,1150,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,334,-,1151,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,334,-,1152,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,335,-,1153,-,Jugular,Inf_EE_g,0,g,-,-,-,-
NRC2019,335,-,1154,-,Jugular,Inf_EE_g,0,g,-,-,-,-
NRC2019,335,-,1155,-,Jugular,Inf_EE_g,0,g,-,-,-,-
NRC2019,1000,-,4000,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,1000,-,4001,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,1000,-,4002,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,1000,-,4003,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,390,-,1408,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,390,-,1409,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,390,-,1410,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,390,-,1411,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,390,-,1412,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
NRC2019,390,-,1413,-,Abomasum,Inf_EE_g,0,g,-,-,-,-
